id,name,symbol,categoria,price_usd,market_cap,cmc_rank,volume_24h,volume_pct,circulating_supply,total_supply,max_supply,multichain_flag,cex_listed,contract_address,explorers,social_score,rating,halving_flag,wallet_support
propchain,Propchain,propc,RWA,0.546767,14832048.0,,64843.0,0.437181702756086,27130604.08735095,63763336.99999941,100000000.0,0,,0x9ff58067bd8d239000010c154c6983a325df138e,"https://etherscan.io/token/0x9ff58067bd8d239000010c154c6983a325df138e, https://platform.arkhamintelligence.com/explorer/token/propchain, https://ethplorer.io/address/0x9ff58067bd8d239000010c154c6983a325df138e",1021209,C,0,1
opulous,Opulous,opul,AI,0.02625858,13129293.0,,398609.0,3.036027911023084,500000000.0,500000000.0,500000000.0,1,,0x80d55c03180349fff4a229102f62328220a96444,"https://etherscan.io/token/0x80d55c03180349fff4a229102f62328220a96444, https://platform.arkhamintelligence.com/explorer/token/opulous, https://ethplorer.io/address/0x80d55c03180349fff4a229102f62328220a96444",891914,C,0,1
opulous,Opulous,opul,AI,0.02625858,13129293.0,,398609.0,3.036027911023084,500000000.0,500000000.0,500000000.0,1,,0x80d55c03180349fff4a229102f62328220a96444,"https://etherscan.io/token/0x80d55c03180349fff4a229102f62328220a96444, https://platform.arkhamintelligence.com/explorer/token/opulous, https://ethplorer.io/address/0x80d55c03180349fff4a229102f62328220a96444",686774,C,0,1
propbase,Propbase,props,RWA,0.03165695,12762989.0,,2805195.0,21.979138272390585,403551553.5002622,1200000000.0,1200000000.0,1,,0xe50684a338db732d8fb8a3ac71c4b8633878bd0193bca5de2ebc852a83b35099::propbase_coin::PROPS,"https://aptscan.ai/coins/0xe50684a338db732d8fb8a3ac71c4b8633878bd0193bca5de2ebc852a83b35099::propbase_coin::PROPS, https://platform.arkhamintelligence.com/explorer/token/propbase, https://tracemove.io/coin/0xe50684a338db732d8fb8a3ac71c4b8633878bd0193bca5de2ebc852a83b35099::propbase_coin::PROPS",1053375,C,0,1
truflation,TRUF.Network,truf,RWA,0.0399593,12431507.0,,265969.0,2.13947512558212,310857388.0,1000000000.0,1000000000.0,1,,0x243c9be13faba09f945ccc565547293337da0ad7,"https://truf.network/explorer, https://arbiscan.io/token/0xb59c8912c83157a955f9d715e556257f432c35d7, https://basescan.org/token/0xb59c8912c83157a955f9d715e556257f432c35d7",869624,C,0,1
brickken,Brickken,bkn,RWA,0.168683,12034026.0,,840473.0,6.984138142962297,71413193.84298503,143000000.0,143000000.0,1,,0x0a638f07acc6969abf392bb009f216d22adea36d,"https://etherscan.io/token/0x0a638f07acc6969abf392bb009f216d22adea36d, https://platform.arkhamintelligence.com/explorer/token/brickken, https://bscscan.com/token/0x0e28bc9b03971e95acf9ae1326e51ecf9c55b498",171666,C,0,1
the-doge-nft,Own The Doge,dog,Memes,0.00088551,11851202.0,,29486.0,0.2488017671118929,13383642638.17619,16969696969.0,16969696969.0,1,,0xbaac2b4491727d78d2b78815144570b9f2fe8899,"https://etherscan.io/token/0xbaac2b4491727d78d2b78815144570b9f2fe8899, https://platform.arkhamintelligence.com/explorer/token/the-doge-nft, https://ethplorer.io/address/0xbaac2b4491727d78d2b78815144570b9f2fe8899",261228,B,0,1
the-doge-nft,Own The Doge,dog,Memes,0.00088551,11851202.0,,29486.0,0.2488017671118929,13383642638.17619,16969696969.0,16969696969.0,1,,0xbaac2b4491727d78d2b78815144570b9f2fe8899,"https://etherscan.io/token/0xbaac2b4491727d78d2b78815144570b9f2fe8899, https://platform.arkhamintelligence.com/explorer/token/the-doge-nft, https://ethplorer.io/address/0xbaac2b4491727d78d2b78815144570b9f2fe8899",167999,C,0,1
the-doge-nft,Own The Doge,dog,Memes,0.00088551,11851202.0,,29486.0,0.2488017671118929,13383642638.17619,16969696969.0,16969696969.0,1,,0xbaac2b4491727d78d2b78815144570b9f2fe8899,"https://etherscan.io/token/0xbaac2b4491727d78d2b78815144570b9f2fe8899, https://platform.arkhamintelligence.com/explorer/token/the-doge-nft, https://ethplorer.io/address/0xbaac2b4491727d78d2b78815144570b9f2fe8899",893500,C,0,1
comtech-gold,Comtech Gold,cgo,RWA,104.41,11385787.0,,1210245.0,10.629436507111894,109000.0,109000.0,,0,,xdc8f9920283470f52128bf11b0c14e798be704fd15,"https://xdc.blocksscan.io/tokens/xdc8f9920283470f52128bf11b0c14e798be704fd15#tokentransfers, https://explorer.xinfin.network/tokens/xdc8f9920283470f52128bf11b0c14e798be704fd15",456161,C,0,1
palm-economy,Palm Economy,palm,RWA,0.00224789,11101922.0,,78138.0,0.7038240765878196,4938828916.474115,50000000000.0,50000000000.0,0,,b7c5cd554f3e83c8aa0900a0c9053284a5348244d23d0406c28eaf4d,"https://cardanoscan.io/token/b7c5cd554f3e83c8aa0900a0c9053284a5348244d23d0406c28eaf4d50414c4d0a, https://bscscan.com/address/0x502a641decfe32b1e3d030e05effb8ae5146e64b",685919,C,0,1
palm-economy,Palm Economy,palm,RWA,0.00224789,11101922.0,,78138.0,0.7038240765878196,4938828916.474115,50000000000.0,50000000000.0,0,,b7c5cd554f3e83c8aa0900a0c9053284a5348244d23d0406c28eaf4d,"https://cardanoscan.io/token/b7c5cd554f3e83c8aa0900a0c9053284a5348244d23d0406c28eaf4d50414c4d0a, https://bscscan.com/address/0x502a641decfe32b1e3d030e05effb8ae5146e64b",367691,C,0,1
open-ticketing-ecosystem,OPEN Ticketing Ecosystem,opn,RWA,0.00047761,10948672.0,,58740.0,0.5365034225155343,22926928000.0,22926928000.0,22926928000.0,1,,0xc28eb2250d1ae32c7e74cfb6d6b86afc9beb6509,"https://etherscan.io/token/0xc28eb2250d1ae32c7e74cfb6d6b86afc9beb6509, https://platform.arkhamintelligence.com/explorer/token/open-ticketing-ecosystem, https://ethplorer.io/address/0xc28eb2250d1ae32c7e74cfb6d6b86afc9beb6509",813358,C,0,1
collaterize,Collaterize,collat,RWA,0.01050931,10481413.0,,3021565.0,28.82784029214382,999961255.342377,999961255.342377,999973317.89,0,,C7heQqfNzdMbUFQwcHkL9FvdwsFsDRBnfwZDDyWYCLTZ,https://solscan.io/token/C7heQqfNzdMbUFQwcHkL9FvdwsFsDRBnfwZDDyWYCLTZ,614019,C,0,1
soil,Soil,soil,RWA,0.28448,9920321.0,,120472.0,1.2143961873814366,34868182.2877943,100000000.0,100000000.0,1,,0x43c73b90e0c2a355784dcf0da12f477729b31e77,"https://polygonscan.com/token/0x43c73b90e0c2a355784dcf0da12f477729b31e77, https://platform.arkhamintelligence.com/explorer/token/soil, https://polygonscan.com/token/",766757,D,0,1
hathor,Hathor,htr,RWA,0.02236524,10358737.0,,322052.0,3.108989059187428,462516721.27,869464480.0,,0,,,https://explorer.hathor.network/,590130,C,0,1
allianceblock-nexera,Nexera,nxra,RWA,0.01125839,10558481.0,,42592.0,0.4033913590411348,938335442.0,2000000000.0,2000000000.0,1,,0x644192291cc835a93d6330b24ea5f5fedd0eef9e,"https://etherscan.io/token/0x644192291cc835a93d6330b24ea5f5fedd0eef9e, https://platform.arkhamintelligence.com/explorer/token/allianceblock-nexera, https://ethplorer.io/address/0x644192291cc835a93d6330b24ea5f5fedd0eef9e",730133,C,0,1
tgold,tGOLD,txau,RWA,101.72,9500391.0,,1329.98,0.0139992132955369,93398.5,93398.5,,1,,0xa6da8c8999c094432c77e7d318951d34019af24b,"https://polygonscan.com/token/0xa6da8c8999c094432c77e7d318951d34019af24b, https://platform.arkhamintelligence.com/explorer/token/tgold, https://etherscan.io/token/0xe4a6f23fb9e00fca037aa0ea0a6954de0a6c53bf",281079,D,0,1
dovu-2,DOVU,dovu,RWA,0.00087641,8717225.0,,95023.0,1.0900601969089934,9946466699.0,10000000000.0,10000000000.0,1,,0.0.3716059,"https://hashscan.io/mainnet/token/0.0.3716059, https://platform.arkhamintelligence.com/explorer/token/dovu-2, https://etherscan.io/token/0x2aeabde1ab736c59e9a19bed67681869eef39526",824279,D,0,1
hamilton-lane-senior-credit-opportunities-securitize-fund,Hamilton Lane Senior Credit Opportunities Securitize Fund,hlscope,RWA,1166.22,8579906.0,,0.0,0.0,7359.370637,7359.370637,,0,,0x4c5ca366e26409845624e29b62c388a06961a792,https://polygonscan.com/token/0x4C5cA366e26409845624E29B62C388a06961A792,314933,D,0,1
polytrade,Polytrade,trade,RWA,0.184629,7724915.0,,210524.0,2.7252597601397555,41841355.0,100000000.0,,1,,0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,"https://etherscan.io/token/0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1, https://platform.arkhamintelligence.com/explorer/token/polytrade, https://ethplorer.io/address/0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1",534178,D,0,1
lingo,Lingo,lingo,RWA,0.052087,7654501.0,,272582.0,3.5610681872012293,146899017.1605563,146899017.1605563,1000000000.0,1,,0xfb42da273158b0f642f59f2ba7cc1d5457481677,"https://basescan.org/token/0xfb42Da273158B0F642F59F2Ba7cc1d5457481677, https://base.blockscout.com/token/0xfb42Da273158B0F642F59F2Ba7cc1d5457481677, https://solscan.io/token/GWZGj6AM4pkWxQW6bifE6JChSRf2hEQFWFkYC4REaL7H",981126,D,0,1
moon-app,RWAX,app,RWA,0.00613671,7410555.0,,1953642.0,26.362964717217537,1208082673.850233,2995518993.36,3000000000.0,1,,0xc5d27f27f08d1fd1e3ebbaa50b3442e6c0d50439,"https://etherscan.io/address/0xc5d27f27f08d1fd1e3ebbaa50b3442e6c0d50439, https://platform.arkhamintelligence.com/explorer/token/moon-app, https://bscscan.com/token/0xc5d27f27f08d1fd1e3ebbaa50b3442e6c0d50439",1001623,D,0,1
vivi-coin,VIVI COIN,vivi,RWA,0.00672838,7192039.0,,83084.0,1.1552217667340234,1069416182.720751,1999966082.720751,2000000000.0,0,,9RUup1LmD5PBsnd23JmTy39wSwALB7JF7xMfUJP8K7je,https://solscan.io/token/9RUup1LmD5PBsnd23JmTy39wSwALB7JF7xMfUJP8K7je,566608,D,0,1
defichain,DeFiChain,dfi,RWA,0.00785164,6918788.0,,74711.0,1.0798278542426794,880791968.9723437,1200000000.0,,1,,,"http://explorer.defichain.io/, https://platform.arkhamintelligence.com/explorer/token/defichain, https://etherscan.io/token/0x8fc8f8269ebca376d046ce292dc7eac40c8d358a",602597,D,0,1
blocksquare,Blocksquare,bst,RWA,0.114754,6821201.0,,221747.0,3.2508498136911665,59409339.52000488,59409339.52000488,100000000.0,0,,0x509a38b7a1cc0dcd83aa9d06214663d9ec7c7f4a,"https://etherscan.io/token/0x509a38b7a1cc0dcd83aa9d06214663d9ec7c7f4a, https://platform.arkhamintelligence.com/explorer/token/blocksquare, https://ethplorer.io/address/0x509a38b7a1cc0dcd83aa9d06214663d9ec7c7f4a",636459,D,0,1
dextf,Memento,dextf,RWA,0.105011,6910093.0,,206763.0,2.9921883829928198,65807235.4955907,100000000.0,100000000.0,1,,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,"https://etherscan.io/token/0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0, https://platform.arkhamintelligence.com/explorer/token/dextf, https://ethplorer.io/address/0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0",730077,D,0,1
welf,WELF,welf,RWA,0.853449,6508894.0,,55043.0,0.845658263907816,7627163.850879885,49999000.0,50000000.0,0,,0x2a92525fda8d3ab481f8e2a913b64b64bd1c9fdd,"https://etherscan.io/token/0x2a92525fDA8D3AB481f8E2a913B64B64bD1c9fdD, https://ethplorer.io/address/0x2a92525fDA8D3AB481f8E2a913B64B64bD1c9fdD",270496,D,0,1
cryptoautos,CryptoAutos,autos,RWA,0.01150227,5973465.0,,205948.0,3.4477141826393893,520110804.0,1000000000.0,1000000000.0,0,,0xf477ac7719e2e659001455cdda0cc8f3ad10b604,"https://etherscan.io/token/0xf477ac7719e2e659001455cdda0cc8f3ad10b604, https://ethplorer.io/address/0xf477AC7719e2e659001455cDDA0cc8f3aD10b604",921091,D,0,1
swarm-markets,Swarm Markets,smt,RWA,0.068692,5671521.0,,73405.0,1.294273617253643,82545900.2312267,158040819.26501,250000000.0,1,,0xb17548c7b510427baac4e267bea62e800b247173,"https://etherscan.io/token/0xb17548c7b510427baac4e267bea62e800b247173, https://platform.arkhamintelligence.com/explorer/token/swarm-markets, https://ethplorer.io/address/0xb17548c7b510427baac4e267bea62e800b247173",1054465,D,0,1
canto,CANTO,canto,RWA,0.00936722,5685324.0,,197012.0,3.46527304336569,608465729.906479,1000000000.0,,1,,0x826551890dc65655a0aceca109ab11abdbd7a07b,"https://evm.explorer.canto.io/, https://platform.arkhamintelligence.com/explorer/token/canto, https://evm.explorer.canto.io/token/0x826551890dc65655a0aceca109ab11abdbd7a07b",321954,D,0,1
empowa,Empowa,emp,RWA,0.02772334,5419874.0,,51.11,0.0009430108522818,195498586.546,200000000.0,200000000.0,0,,6c8642400e8437f737eb86df0fc8a8437c760f48592b1ba8f5767e81,https://cardanoscan.io/token/6c8642400e8437f737eb86df0fc8a8437c760f48592b1ba8f5767e81.empowa,854103,C,0,1
empowa,Empowa,emp,RWA,0.02772334,5419874.0,,51.11,0.0009430108522818,195498586.546,200000000.0,200000000.0,0,,6c8642400e8437f737eb86df0fc8a8437c760f48592b1ba8f5767e81,https://cardanoscan.io/token/6c8642400e8437f737eb86df0fc8a8437c760f48592b1ba8f5767e81.empowa,991617,D,0,1
credefi,Credefi,credi,RWA,0.00722859,5411014.0,,113284.0,2.093581720542582,748573880.0,948573880.0,948573880.0,1,,0xae6e307c3fe9e922e5674dbd7f830ed49c014c6b,"https://etherscan.io/token/0xae6e307c3fe9e922e5674dbd7f830ed49c014c6b, https://platform.arkhamintelligence.com/explorer/token/credefi, https://ethplorer.io/address/0xae6e307c3fe9e922e5674dbd7f830ed49c014c6b",918326,D,0,1
digitalbits,XDB CHAIN,xdb,RWA,0.00030534,5208167.0,,53150.0,1.0205125910901092,17057062634.0,18765762572.0,20000000000.0,0,,,"https://explorer.xdbchain.com/, https://horizon.livenet.xdbchain.com/",852397,D,0,1
agridex-governance-token,AgriDex,agri,RWA,0.03300732,5303698.0,,581575.0,10.96546221146076,160778594.479512,1000000000.0,1000000000.0,0,,AGRidUXLeDij9CJprkZx7WBXtTQC67jtfiwz293mVrJ,https://solscan.io/token/AGRidUXLeDij9CJprkZx7WBXtTQC67jtfiwz293mVrJ,976653,D,0,1
klima-dao,KlimaDAO,klima,RWA,0.262188,5008132.0,,20943.0,0.4181798722557632,18935613.08723507,18935613.08723507,,1,,0x4e78011ce80ee02d2c3e649fb657e45898257815,"https://polygonscan.com/token/0x4e78011ce80ee02d2c3e649fb657e45898257815, https://platform.arkhamintelligence.com/explorer/token/klima-dao, https://basescan.org/token/0xdcefd8c8fcc492630b943abcab3429f12ea9fea2",839021,D,0,1
rwa-inc,RWA Inc.,rwa,RWA,0.01473545,4364472.0,,105872.0,2.4257687986084,296688434.46597016,995379802.1182364,1000000000.0,1,,0xe2b1dc2d4a3b4e59fdf0c47b71a7a86391a8b35a,"https://basescan.org/token/0xe2b1dc2d4a3b4e59fdf0c47b71a7a86391a8b35a, https://bscscan.com/token/0xe2b1dc2d4a3b4e59fdf0c47b71a7a86391a8b35a, https://binplorer.com/address/0xe2b1dc2d4a3b4e59fdf0c47b71a7a86391a8b35a",550913,D,0,1
rwa-inc,RWA Inc.,rwa,RWA,0.01473545,4364472.0,,105872.0,2.4257687986084,296688434.46597016,995379802.1182364,1000000000.0,1,,0xe2b1dc2d4a3b4e59fdf0c47b71a7a86391a8b35a,"https://basescan.org/token/0xe2b1dc2d4a3b4e59fdf0c47b71a7a86391a8b35a, https://bscscan.com/token/0xe2b1dc2d4a3b4e59fdf0c47b71a7a86391a8b35a, https://binplorer.com/address/0xe2b1dc2d4a3b4e59fdf0c47b71a7a86391a8b35a",368911,D,0,1
regen,Regen,regen,RWA,0.02476662,3674337.0,,12179.79,0.3314826593205794,148354422.875587,148354422.875587,,1,,ibc/1DCC8A6CB5689018431323953344A9F6CC4D0BFB261E88C9F7777372C10CD076,"https://regen.aneka.io/, https://atomscan.com/regen-network, https://evm.evmos.org/token/0x0ce35b0d42608ca54eb7bcc8044f7087c18e7717",307361,D,0,1
neurai,Neurai,xna,RWA,0.00024326,3612757.0,,44004.0,1.2180171542121432,14851510612.89472,14851510612.89472,21000000000.0,0,,,"https://neuraiexplorer.com, https://explorer.neurai.org, https://xna.cryptoscope.io",539463,D,0,1
maple,Maple,mpl,RWA,2.51,4384804.0,,6699.69,0.1527933745727289,1748089.3424412443,10000000.0,10000000.0,0,,0x33349b282065b0284d756f0577fb39c158f935e6,"https://etherscan.io/address/0x33349b282065b0284d756f0577fb39c158f935e6, https://platform.arkhamintelligence.com/explorer/token/maple, https://etherscan.io/token/0x33349b282065b0284d756f0577fb39c158f935e6",953486,D,0,1
landshare,Landshare,land,RWA,0.594937,3488602.0,,156006.0,4.471877273475164,5822275.789720739,5839610.487156755,10000000.0,1,,0xa73164db271931cf952cbaeff9e8f5817b42fa5c,"https://bscscan.com/token/0xa73164db271931cf952cbaeff9e8f5817b42fa5c, https://platform.arkhamintelligence.com/explorer/token/landshare, https://binplorer.com/address/0xa73164db271931cf952cbaeff9e8f5817b42fa5c",827739,D,0,1
dtravel,Dtravel,trvl,AI,0.00755041,3086554.0,,134586.0,4.360396740183389,408813337.6962188,1000000000.0,,1,,0xd47bdf574b4f76210ed503e0efe81b58aa061f3d,"https://etherscan.io/token/0xd47bdf574b4f76210ed503e0efe81b58aa061f3d, https://platform.arkhamintelligence.com/explorer/token/dtravel, https://ethplorer.io/address/0xd47bdf574b4f76210ed503e0efe81b58aa061f3d",1037799,D,0,1
dtravel,Dtravel,trvl,AI,0.00755041,3086554.0,,134586.0,4.360396740183389,408813337.6962188,1000000000.0,,1,,0xd47bdf574b4f76210ed503e0efe81b58aa061f3d,"https://etherscan.io/token/0xd47bdf574b4f76210ed503e0efe81b58aa061f3d, https://platform.arkhamintelligence.com/explorer/token/dtravel, https://ethplorer.io/address/0xd47bdf574b4f76210ed503e0efe81b58aa061f3d",606222,D,0,1
unisocks,Unisocks,socks,RWA,9968.01,2980365.0,,24.31,0.0008156719059578,298.992857926618,298.992857926618,298.992857926618,1,,0x23b608675a2b2fb1890d3abbd85c5775c51691d5,"https://etherscan.io/token/0x23b608675a2b2fb1890d3abbd85c5775c51691d5, https://platform.arkhamintelligence.com/explorer/token/unisocks, https://ethplorer.io/address/0x23b608675a2b2fb1890d3abbd85c5775c51691d5",882062,D,0,1
mey-network,Mey Network,mey,RWA,0.0308015,2687206.0,,152686.0,5.681961115001976,87242697.7,2300000000.0,2300000000.0,0,,0x8bfac1b375bf2894d6f12fb2eb48b1c1a7916789,https://basescan.org/token/0x8bFAc1b375bf2894D6F12fb2Eb48B1C1a7916789,240152,D,0,1
defactor,Defactor,factr,RWA,0.02168405,2636414.0,,54684.0,2.07418106564447,121583061.0,300000000.0,300000000.0,1,,0xe0bceef36f3a6efdd5eebfacd591423f8549b9d5,"https://etherscan.io/token/0xe0bceef36f3a6efdd5eebfacd591423f8549b9d5, https://platform.arkhamintelligence.com/explorer/token/defactor, https://ethplorer.io/address/0xe0bceef36f3a6efdd5eebfacd591423f8549b9d5",918208,D,0,1
vnx-gold,VNX Gold,vnxau,RWA,104.04,2611456.0,,28541.0,1.092915216645427,25100.0,25100.0,,1,,0x6d57b2e05f26c26b549231c866bdd39779e4a488,"https://etherscan.io/token/0x6d57b2e05f26c26b549231c866bdd39779e4a488, https://platform.arkhamintelligence.com/explorer/token/vnx-gold, https://ethplorer.io/address/0x6d57b2e05f26c26b549231c866bdd39779e4a488",516381,D,0,1
leox,LEOX,leox,RWA,0.050573,2562709.0,,3094.12,0.1207362989711278,50673440.0,50673440.0,150000000.0,0,,0xa444ec96ee01bb219a44b285de47bf33c3447ad5,"https://etherscan.io/token/0xa444ec96ee01bb219a44b285de47bf33c3447ad5, https://platform.arkhamintelligence.com/explorer/token/leox, https://ethplorer.io/address/0xa444ec96ee01bb219a44b285de47bf33c3447ad5",470188,D,0,1
neoxa,Neoxa,neox,Gaming,0.00032266,2476464.0,,31588.0,1.2755283339471115,7671813708.127388,7680113708.127388,21000000000.0,0,,,"https://explorer.neoxa.net/, https://neoxaexplorer.net/",429405,D,0,1
neoxa,Neoxa,neox,Gaming,0.00032266,2476464.0,,31588.0,1.2755283339471115,7671813708.127388,7680113708.127388,21000000000.0,0,,,"https://explorer.neoxa.net/, https://neoxaexplorer.net/",789485,D,0,1
aura-network,Aura Network,aura,RWA,0.00638128,2526890.0,,77366.0,3.061708265892065,395990330.370394,1000000000.0,1000000000.0,0,,,https://aurascan.io/,170490,D,0,1
carnomaly,Carnomaly,carr,RWA,0.00130843,2289750.0,,9899.0,0.4323179386395894,1750000000.0,1750000000.0,1750000000.0,1,,0x9b765735c82bb00085e9dbf194f20e3fa754258e,"https://polygonscan.com/token/0x9b765735c82bb00085e9dbf194f20e3fa754258e, https://platform.arkhamintelligence.com/explorer/token/carnomaly, https://solscan.io/token/cdwkarea1ipd1hudbksfvxvfwqneegddvmz7rhdiqk1u",722061,D,0,1
stobox-token,Stobox Token,stbu,RWA,0.01629132,2189138.0,,86301.0,3.942236624644038,135000000.0,150000000.0,150000000.0,1,,0xa6422e3e219ee6d4c1b18895275fe43556fd50ed,"https://etherscan.io/token/0xa6422e3e219ee6d4c1b18895275fe43556fd50ed, https://platform.arkhamintelligence.com/explorer/token/stobox-token, https://ethplorer.io/address/0xa6422e3e219ee6d4c1b18895275fe43556fd50ed",1108445,D,0,1
international-stable-currency,International Stable Currency,isc,RWA,1.9,2117762.0,,1549.26,0.0731555292804385,1116469.475919,1116469.475919,,0,,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,"https://solscan.io/token/j9bcrqfx4p9d1bvlzrncbmdv8f44a9lfdeqne4yk2wmd, https://platform.arkhamintelligence.com/explorer/token/international-stable-currency, https://solana.fm/address/j9bcrqfx4p9d1bvlzrncbmdv8f44a9lfdeqne4yk2wmd",1060887,D,0,1
xend-finance,Xend Finance,rwa,RWA,0.0145784,1990378.0,,22417.0,1.1262684776459546,136532270.0,200000000.0,,1,,0x3096e7bfd0878cc65be71f8899bc4cfb57187ba3,"https://etherscan.io/token/0x4563554284aa7148d6e6d0351519e954ba3b6e02, https://platform.arkhamintelligence.com/explorer/token/xend-finance, https://ethplorer.io/address/0x4563554284aa7148d6e6d0351519e954ba3b6e02",550913,D,0,1
xend-finance,Xend Finance,rwa,RWA,0.0145784,1990378.0,,22417.0,1.1262684776459546,136532270.0,200000000.0,,1,,0x3096e7bfd0878cc65be71f8899bc4cfb57187ba3,"https://etherscan.io/token/0x4563554284aa7148d6e6d0351519e954ba3b6e02, https://platform.arkhamintelligence.com/explorer/token/xend-finance, https://ethplorer.io/address/0x4563554284aa7148d6e6d0351519e954ba3b6e02",368911,D,0,1
rev,REV,rev,RWA,0.00569319,1992615.0,,1.95,9.78613530461228e-05,350000000.0,350000000.0,350000000.0,0,,0x93d91003af5e6beffd574036f98d166c12ae6e32,"https://etherscan.io/token/0x93d91003af5e6beffd574036f98d166c12ae6e32, https://ethplorer.io/address/0x93d91003af5e6beffd574036f98d166c12ae6e32",953356,D,0,1
landx-governance-token,LandX Governance Token,lndx,RWA,0.139974,1826688.0,,306188.0,16.76192102865952,13061384.169765,68055670.198633,80000000.0,1,,0x08a1c30bbb26425c1031ee9e43fa0b9960742539,"https://etherscan.io/token/0x08a1c30bbb26425c1031ee9e43fa0b9960742539, https://platform.arkhamintelligence.com/explorer/token/landx-governance-token, https://ethplorer.io/address/0x08a1c30bbb26425c1031ee9e43fa0b9960742539",928835,D,0,1
everid,Everest,id,RWA,0.01215422,1421649.0,,30836.0,2.169030470953097,116700000.0,800000000.0,,0,,0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83,"https://etherscan.io/token/0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83, https://platform.arkhamintelligence.com/explorer/token/everid, https://ethplorer.io/address/0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83",340921,D,0,1
